;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
1998-09-30;200,788958;1972,331132;209,249958;102,711129;123,737882;133,232631;110,618301
1998-10-31;199,260019;2011,249394;151,988791;98,063069;118,521958;133,88813;104,301769
1998-11-30;208,23599;2033,642961;185,515817;97,390762;128,299574;129,271017;108,435779
1998-12-31;198,166257;1931,579834;189,163107;103,779149;99,61396;134,867042;110,002532
1999-01-31;195,326503;1819,7599;176,812447;99,813731;119,618786;129,571795;102,849496
1999-02-28;192,876641;1822,969256;178,334183;92,816235;122,88682;127,532267;106,707375
1999-03-31;190,464405;2025,537245;186,555896;103,316229;119,991182;129,027837;118,287002
1999-04-30;185,826209;1736,73017;193,98693;102,521281;119,334165;129,063227;103,856391
1999-05-31;165,114576;752,364018;187,452227;100,071412;127,48387;122,162093;104,791161
1999-06-30;184,612008;1838,336714;201,968054;110,572158;128,579987;140,49513;111,428925
1999-07-31;186,827719;2094,873938;192,267982;100,334656;126,30513;126,243745;106,678775
1999-08-31;187,04196;1909,814421;199,019852;105,622651;126,837097;125,427189;109,467167
1999-09-30;184,824178;1984,486912;220,674311;106,988734;127,131673;128,866494;109,708303
1999-10-31;187,094256;1969,056681;186,138324;97,973473;120,354421;119,267992;104,871281
1999-11-30;185,812026;1955,522049;188,040625;106,392922;121,301761;126,552393;113,489947
1999-12-31;165,83191;1851,567763;199,272324;108,863139;124,551442;141,948262;109,529312
2000-01-31;170,763559;1898,395069;193,002036;105,485355;118,627043;117,229175;105,304558
2000-02-29;177,703715;1960,503471;191,390195;115,388964;130,461114;124,075358;111,65971
2000-03-31;172,467148;1849,460608;195,584331;114,910289;116,937706;128,293713;113,856941
2000-04-30;155,571926;1772,101642;171,287069;102,581176;130,938326;121,134407;99,636761
2000-05-31;163,825256;1510,484079;198,833238;123,498888;142,760171;140,762115;114,627188
2000-06-30;173,412969;930,436726;192,723702;101,582205;122,257331;123,047088;107,155331
2000-07-31;169,166163;1718,0643;192,092772;100,102779;127,460976;117,635908;102,006491
2000-08-31;177,037452;1877,258346;226,919504;112,10401;122,315485;129,964034;110,668852
2000-09-30;171,982116;1807,323178;205,783365;105,293186;119,944606;133,331309;105,155865
2000-10-31;168,128309;1887,321611;210,420869;106,615171;125,976829;134,616803;102,29739
2000-11-30;165,559798;1954,77507;208,972153;114,170848;130,279923;136,20438;85,857223
2000-12-31;171,332067;1912,278231;183,661801;108,380692;139,113172;137,611862;92,008692
2001-01-31;169,271866;1907,31025;205,609215;114,16408;143,546497;136,005767;99,314792
2001-02-28;167,012136;1806,448307;195,197179;110,622761;135,308193;134,651817;99,930435
2001-03-31;165,560418;1861,416857;200,684045;103,880787;142,619169;133,232911;99,069094
2001-04-30;165,790719;1863,437596;162,373224;102,856563;130,435723;128,701287;107,440171
2001-05-31;166,311944;1862,151802;187,050435;113,939903;130,181606;136,786203;108,067276
2001-06-30;165,90051;2046,056744;194,35107;108,831951;129,158921;134,372201;104,52454
2001-07-31;164,786887;1736,896891;193,04707;112,386679;136,766116;129,443064;107,693109
2001-08-31;166,28021;1698,28465;189,797033;113,216578;137,383678;133,203657;110,860126
2001-09-30;166,42654;1653,889582;186,029919;100,207657;136,127205;123,134931;104,974704
2001-10-31;165,385041;1632,96249;179,67637;112,030807;141,135418;118,112115;119,351697
2001-11-30;162,838088;1307,208281;182,720314;110,710178;138,861559;123,742046;116,399131
2001-12-31;160,526185;1261,272333;176,779381;96,623392;119,139791;110,833129;103,442817
2002-01-31;164,621399;1716,470485;184,618442;108,71362;122,479536;118,433422;114,802257
2002-02-28;160,71777;1682,333562;191,645132;105,681424;137,54699;113,327252;110,974029
2002-03-31;166,366778;1642,22265;172,838133;101,989464;133,83141;107,693562;107,338086
2002-04-30;166,850187;1597,881109;183,439635;109,742864;145,700936;114,623144;108,94897
2002-05-31;156,963315;1733,576856;194,608173;104,310853;113,817528;123,677752;111,184155
2002-06-30;155,015676;1882,491487;175,540416;103,090544;138,323717;99,095933;103,596783
2002-07-31;154,468936;1730,918613;181,971544;113,708316;132,278493;113,96512;115,38986
2002-08-31;154,463569;1651,77719;182,228013;99,322533;120,227907;110,212519;107,173227
2002-09-30;155,164881;1681,767938;175,59544;103,032744;128,859508;107,023949;109,289837
2002-10-31;155,101739;1543,248829;182,046147;104,669702;131,915998;118,918758;114,440003
2002-11-30;154,140446;1517,584363;174,345603;99,293553;126,409673;109,388531;105,507249
2002-12-31;147,924421;1674,120373;173,979192;102,822799;128,175918;114,721433;108,278989
2003-01-31;145,151201;1629,780143;185,45182;98,587359;125,204813;125,159947;112,115796
2003-02-28;148,303125;1559,204407;186,909955;102,29577;114,680777;127,316543;111,164739
2003-03-31;150,187479;1562,061315;191,843494;104,703172;119,32628;128,717368;106,440891
2003-04-30;151,953622;1540,022477;194,504232;108,639381;122,507137;127,502755;115,235866
2003-05-31;150,874762;1472,87947;185,767105;99,788375;119,461288;124,294672;106,604973
2003-06-30;148,859284;1463,80543;175,623226;101,206151;120,164482;120,714056;111,538085
2003-07-31;145,64135;1433,712997;193,301757;108,87388;122,590342;127,563104;113,968061
2003-08-31;137,755845;1476,41384;180,674194;97,229358;126,726565;122,653001;98,698111
2003-09-30;139,54247;1473,496328;191,734796;109,417256;129,378211;124,452838;112,963939
2003-10-31;139,217742;1125,016507;199,746131;112,922912;123,809364;133,811747;112,292788
2003-11-30;139,070399;1418,561414;178,284822;103,559056;127,556253;122,19604;101,946473
2003-12-31;144,975474;1448,193004;192,052257;107,331607;122,453976;128,754905;111,007151
2004-01-31;141,701376;1392,451955;189,499484;104,091945;110,116881;124,222766;106,62101
2004-02-29;146,041336;1422,645317;209,157004;109,140915;140,853452;120,168688;107,113948
2004-03-31;140,254027;1388,105102;196,621749;114,044039;129,477699;119,549633;111,490216
2004-04-30;141,788833;1411,719579;202,660495;107,473953;127,561648;124,447206;106,935922
2004-05-31;144,160781;1385,893387;190,836998;103,219039;137,92044;112,959725;97,497454
2004-06-30;137,86894;1331,044397;201,419731;111,444095;135,987645;128,090003;113,574114
2004-07-31;136,833077;1364,990796;189,577782;104,245633;127,522835;123,535464;105,912714
2004-08-31;132,949458;1316,387705;188,351643;105,24785;135,560889;123,695161;104,462331
2004-09-30;130,950421;1330,73367;193,754904;107,808511;128,061271;131,793316;106,950164
2004-10-31;126,092788;1338,751328;176,394318;99,580416;131,619534;120,631201;101,768745
2004-11-30;131,628589;1252,244318;188,4448;105,895791;130,186805;132,832492;106,703063
2004-12-31;131,460399;1246,540924;190,736676;108,641178;128,351684;126,342569;108,100673
2005-01-31;134,852763;1253,073886;181,573468;108,319346;131,254826;126,338358;103,014496
2005-02-28;125,75894;1198,27503;163,507;100,76852;132,768382;130,680216;103,981672
2005-03-31;128,600566;1253,324498;171,926036;100,022552;136,918931;130,417492;107,992973
2005-04-30;124,389345;1259,840625;175,646984;109,22158;141,607696;145,807388;104,147452
2005-05-31;125,007902;1310,117162;171,96366;113,069593;136,824928;128,473107;105,17073
2005-06-30;125,879537;1356,492044;193,559174;108,890817;136,89809;125,177408;107,374322
