;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2004-06-30;0,997617;0,976287;6,589482;4,492506;4,1391;4,121647;1,06275
2004-07-31;1,005447;1,011105;-3,673259;-2,201408;-4,237028;-1,135101;0,994606
2004-08-31;0,990855;0,985555;-2,823026;-0,692855;3,996165;-1,831013;0,984263
2004-09-30;0,98735;1,008752;5,01096;2,318228;-3,332323;5,353606;1,010703
2004-10-31;0,959045;1,030683;-9,715107;-5,548884;0,262215;-6,651215;0,96427
2004-11-30;1,007308;0,981512;4,89036;0,927829;-1,400818;4,842526;1,012887
2004-12-31;1,012257;0,993091;9,410107;3,571908;-3,754928;-2,181552;1,027248
2005-01-31;1,046981;1,007226;2,009101;2,931802;-1,600817;-2,494692;0,979518
2005-02-28;0,986315;0,962877;-14,86612;-5,082512;-0,968348;1,721379;0,988868
2005-03-31;1,018149;1,001993;-5,881129;-6,343018;2,22775;1,491561;1,02696
2005-04-30;0,989288;1,004604;-2,253641;2,354439;5,953483;17,104118;0,990458
2005-05-31;0,991475;1,052332;-6,646972;5,703971;0,334792;0,190821;1,00011
2005-06-30;0,989287;1,110625;13,800078;1,10688;-0,2492;-2,477785;1,021063
2005-07-31;0,999436;0,987029;0,977473;-9,029677;0,39396;-14,672193;0,953702
2005-08-31;1,017216;0,915627;2,207274;4,754147;-15,605531;1,979084;1,020161
2005-09-30;1,006755;0,515083;1,428851;0,922636;3,448265;2,094319;1,014408
2005-10-31;0,999751;0,517439;-5,731115;-6,797366;-6,280584;-4,803163;0,959573
2005-11-30;0,994717;0,722695;5,964219;-0,184224;0,440774;2,151788;1,032296
2005-12-31;0,992665;0,911112;2,649529;1,213071;5,724663;8,778389;1,008838
2006-01-31;1,009658;0,908309;0,769372;1,11841;-0,132249;-4,647602;0,987264
2006-02-28;1,009621;0,920425;-3,109793;0,027475;-4,865045;-2,88595;0,997224
2006-03-31;0,987359;0,887848;0,269846;1,94435;0,008449;3,150811;1,029441
2006-04-30;0,996944;0,973792;-15,732421;-6,125092;8,301704;-1,365574;0,956555
2006-05-31;0,996103;0,962786;10,567812;6,926523;-3,617524;6,560685;1,033704
2006-06-30;1,008824;0,94889;2,823261;1,120957;-2,779686;5,064165;1,013856
2006-07-31;0,991983;0,872998;-12,651936;-7,435489;-16,868515;-5,681913;0,951403
2006-08-31;0,98729;0,992463;8,162647;1,395651;7,216342;-0,871001;1,032202
2006-09-30;1,014462;0,989768;-11,223605;-3,999271;-4,043788;-4,862225;0,976647
2006-10-31;1,006208;0,989781;-3,409434;0,205243;11,465594;-3,568309;0,998455
2006-11-30;1,014195;1,051657;1,81412;7,591928;-3,835045;-0,330649;1,022601
2006-12-31;0,986785;0,992037;8,663707;-2,230014;-20,941009;6,020789;0,953803
2007-01-31;0,899262;0,955973;1,754233;1,524528;15,189811;3,810905;1,037546
2007-02-28;0,842976;0,999788;-5,993221;3,159204;1,487738;-0,526453;1,004878
2007-03-31;0,950231;1,029584;6,666797;-1,74955;3,373911;0,933171;0,978979
